Magn¨²s M. Halld¨®rsson,colorings,wireless,approximating,graphs,capacity,scheduling,power,coloring
Moni Naor,optimal,oblivious,constructions,provably,naoralejandro,aggregation,siegel,data,preliminary,checking,implicit,naor,pseudo-random,extended,networks,protocols,fast,model,naormoti,kannanmoni,fiatmoni,parallel,functions,schmidtalan,communication,naormoni,information,games,transfer,privacy,abstract,computation,a,complexity,cryptographic,secure,construction,p,abstract)amos,power,applications,algorithms,hash,yung,representation,efficient,evaluation
Bryan T. Wilkinson,range
Takashi Kobayashi,contents
Marek J. Druzdzel,causal,elicitation,learning,computational,bayesian,networks,belief,probabilities,algorithm,reasoning,causality
Yannis Theodoridis,patterns,monitoring,moving,models,data,world,processing,queries,datasets,trajectory,r-trees,mobility,spatial,trajectories,framework,integrated,databases,management,mining
Sudipto Guha,wavelet,constraints,optimization,steiner,histogram,dynamic,data,digital,probes,streams,clustering,streaming,learning,physical,networks,environments,xml,integrating,queries,streams,approximating,facility,performance,real-time,synopsis,approximation,hierarchical,improved,approximate,information,problems,computation,histograms,placement,stream,range,algorithm,construction,model-driven,location,scheduling,results,algorithms,smartcis,joins,throughput,match,efficient,graph,error
Christopher M. Jermaine,engine,data,processing,reference-based,queries,large,indexing,file,database
Simon Parsons,reasoning
Vassilis Christophides,international,web,queries,peer-to-peer,semantic,report,query,sparql,workshop,management,efficient,database
Shyam Kapur,learning,language
Scott Weinstein,constraints,path
Chih-Min Lin,chaos,control,fuzzy,nonlinear,neural
Sinno Jialin Pan,networks,classification
Matthias Schubert,feature,objects,vectors,similarity,probabilistic,route,sets,efficient,object,multi-represented
Mohammad R. Salavatipour,approximation,problems,design,algorithms,buy-at-bulk,network
Tao Li,intelligent,propagation,feature,international,disaster,data,clustering,matrix,learning,ensemble,semi-supervised,conference,networks,clustering,label,december,detection,multi-document,consensus,analysis,weighted,protein-protein,interactions,relations,temporal,graphs,hierarchical,file,icmla,information,usa,malware,applications,techniques,algorithm,summarization,identifying,files,logs,non-negative,framework,integrated,classification,cloud,functional,applications,combining,machine,factorization,management,mining,interactive,finding,discriminant,nonnegative,address,cluster,modules
Haichuan Shang,search,similarity,efficient
Leslie Pack Kaelbling,reinforcement,learning,solving,observable,policies,markov,decision,partially
Zahra Mohammadi Zadeh,structured,data,summarizing,social,keyword
Binyamin Rosenfeld,systematic,classifiers,extraction,information
C¨¦dric du Mouza,distributed
Yunyao Li,search,text,xml,extraction,natural,information,enabling,querying,language,schema-free,systems,systemt,enterprise,xquery,interface,rules,database
Sam Yuan Sung,patterns
Giuseppe Manco,collaborative,discovery,data,clustering,pattern,preference,logic-based,analysis,prediction,approach,filtering,hierarchical,recommendation,probabilistic,user-defined,mining
Yiwen Yin,patterns,periodic,mining
Sumit Negi,web
Min-Ling Zhang,multi-instance,learning,exploiting,multi-label
Eric Torng,bounds,lower,scheduling,algorithms
Eli Cortez,unsupervised,interfaces,web,extraction,form-based,information,automatically,filling
Giovanni Da San Martino,trees,kernel
Colin de la Higuera,learning
William I. Grosky,join,similarity,semantic,management,efficient
Huijia Lin,non-malleability
Holger Kache,optimization,queries,federated,query,progressive
Xiaoyang Sean Wang,data,pattern,temporal,approach,query,databases
Farzin Maghoul,search,queries,mobile,graph
SungRan Cho,minimization,pattern,xml,queries,meta-data,indexing,tree,secure
Ingo Steinwart,rates,support,vector
Paolo Ferragina,external,optimal,time,search,substring,engine,snaket,data,clustering,string,extended,opportunistic,fast,strings,memory,hierarchical,anatomy,compression,searching,experimental,abstract,snippets,web-page,applications,matching
Ran Wang,learning,support,machines,method,vector
Lynda Hardman,multimedia
Raquel Sebasti?o,data,change,detection
Tami Tamir,scheduling
George Lapis,starburst,sql
Hongbo Deng,models
Yefim Dinitz,connectivity,maintenance,incremental,graph
Erich Gr?del,complexity
Yoram Kornatzky,query
Evangelos E. Kotsifakos,integrated,management,mining
Marco Brambilla,search,data,web,exploiting,multi-domain,exploratory,semantic,social,services,design,applications,workflow-driven,liquid,specification
Wei Wang,data,learning,performance,assessment
Dyng Au,television
Moshe Y. Vardi,halpernmoshe,time,semantics,y,vardi,optimization,vardipierre,automata,view-based,knowledge,data,preliminary,datalog,extended,preliminary,logic,recursive,queries,wolper,model,reportronald,nonrecursive,regular,s,c,infinite,views,temporal,programs,problems,abstract,logical,satisfaction,query,complexity,constraint,decision,containment,equivalence,modal,expressive,reasoning,databases,tools,power,logics,proceedings,path,answering,decidable,database
Marvin H. Solomon,independence,data,physical,tool,gmap,versatile
Dacheng Tao,image,dynamic,web,learning,semi-supervised,sparse,analysis,tensor
Adrian Dumitrescu,steiner,geometric,stars,plane,problem
Qian Liu,walk,model,random
Gideon Schaller,xml,relational,database
Prithviraj Sen,web,exploiting,networks,extraction,logic,markov,correlations,information,probabilistic,databases,representing
Debabrata Dash,caching,designer,physical,automated,query,optimizer,design,interactive,database
Jerry Fowler,semantic,infosleuth
Roger Weber,search,image,similarity,queries,high-dimensional
Danny Z. Chen,queries,polygonal,shortest,path
James Theiler,feature,selection,online
Aris Anagnostopoulos,networks,social,voip,online
Hongwei Zhang,learning,bayesian,networks
Praveen Rao,xml
Elke A. Rundensteiner,nested,warehouse,schema,concurrent,event,propagation,objects,generation,monitoring,engine,high-performance,optimization,windows,quality,view,discovery,dynamic,complex,data,object-oriented,multi-criteria,caching,streaming,join,adaptation,pattern,sequence,distributed,exploration,run-time,processing,maintenance,environments,xml,detection,active,queries,streams,update,result,set,out-of-order,real-time,multiple,updates,semantic,evolvable,multi-route,e-cube,supporting,views,multi-dimensional,approach,high-dimensional,continuous,services,support,adaptive,visual,stream,query,decision,rainbow,algorithm,progressive,spatial,framework,databases,technology,applications,systems,spilling,incremental,mining,xquery,runtime,materialized,interactive,scalable,strategy,optimizing,neighbor-based,cost-driven
Wai-Shing Ho,data,uncertain
Philippe Rigaux,data,distributed,spatial
Joel E. Richardson,extending,support,exodus,database
Hisashi Miyamori,viewing,web,tv,integrated
Salvatore Scellato,features,place,networks,location-based,geographic,prediction,social
Christoph F. Eick,data,clustering,clustering,association,regional,spatial,framework,rule
Richard R. Weber,bin,packing,average-case
Paramveer S. Dhillon,feature,selection,multiple
Bharat K. Bhargava,adaptable,distributed,control,mobile,recovery,concurrency,experimental,systems,checkpointing,database
Pedro DeRose,extraction,community,approach,information,building
Xiaojing Yuan,association,regional,rule
Anna Adamaszek,buffer
Pinar Koksal,metu,interoperable,database
George T. Heineman,streams
Mukund Raghavachari,processing,xml,xj,java
Daniel Deutch,optimal,models,provenance,data,execution,checking,processes,queries,business,markov,inference,languages,querying,query,traces,probabilistic,top-k,chain,navigating,type,applications,mashed-up,sourcing
Ou Wu,image
Jian-Tao Sun,collaborative,search,feature,data,web,learning,categorization,text,similarity,active,query,classification,wikipedia,latent,mining
Nam Nguyen,approach,classification
Daniel Kifer,data,utility,publishing,privacy,statistical
Tak-Lam Wong,knowledge,data,site,web,learning,adaptation,text,extraction,logic,multiple,sites,adapting,approach,unlabeled,information,location,mining
Nobuhiro Yugami,neighbor,nearest
Shlomo Moran,search,extended,engines,trees,complexity,prefetching
Christoph Koch,minimization,opportunities,international,dynamic,coordination,data,27th,xpath,streaming,web,10,engineering,dbtoaster,11-16,nutshell,processing,germany,conference,xml,extraction,data-driven,streams,queries,massively,incomplete,2011,april,entangled,languages,games,information,delta,maybms,query,hannover,probabilistic,uncertain,research,databases,buffer,youtopia,algorithms,declarative,world-set,proceedings,efficient,xquery,multi-query,evaluation,database,icde
Patrick P. K. Chan,feature,image,load,attacks,dynamic,face,clustering,news,fault,selection,positioning,ensemble,rfid,microgrid,basis,architecture,control,environments,detection,empirical,model,indoor,estimation,generalization,multiple,color,classifier,blind,neural,novel,different,moment,retrieval,short,access,classification,method,recognition,study,l-gem,function,systems,steganalysis,knn,rbfnn,investment,network,radial,error,growing,localized,term,weighting
Hongjun Lu,patterns,optimization,load,dynamic,data,documents,web,join,learning,distributed,processing,index,text,association,xml,size,recursive,queries,streams,large,performance,twig,parallel,temporal,approach,indexing,experimental,computation,query,containment,labeled,frequent,sql,balancing,databases,classification,design,buffer,results,algorithms,systems,joins,multidatabase,management,efficient,mining,evaluation,path,locally,database,rules
Anil Kamath,flow,multicommodity
Valentine Kabanets,direct,uniform,circuit,product
Frank Reichartz,kernels,relation,extraction,semantic,dependency
Yannis Velegrakis,schema,evolution,data,web,adaptation,queries,schemas,semantic,approach,query,mapping,relational,metadata,systems,linkage,management,keyword
HweeHwa Pang,search,steganographic,data,detecting,text,queries,authenticating,file,outsourced,verification,query,databases,method,partially,results,efficient
Shunsuke Hirose,detection
Fabrizio Silvestri,search,caching,web,diversification,query,retrieval,recommender,results,efficient
Patchrawat Uthaisombut,bounds,lower,scheduling,algorithms
?va Tardos,auction,flow,price,mechanisms,multicommodity,stein¨¦va,v,auctions,shmoys¨¦va,congestion,networks,tardos,disjoint,fast,facility,b,parallel,unrelated,approximation,generalized,selfish,improved,social,approximate,problems,goldbergserge,a,costs,algorithm,truthful,combinatorial,classification,design,plotkindavid,second,location,scheduling,algorithms,agents,network,paths,problem
Yan-Rong Niu,control,cost,guaranteed,fault-tolerant,uncertain,robust,systems
Ping Li 0001,projections,data,matrix,learning,sparse,random,multi-task,hashing,minwise,efficient,nonnegative
Micha Sharir,voronoi,chazelleherbert,h,planar,sharir,amid,lines,geometric,polyhedral,intersection,sequencesmicha,cutting,bound,shooting,output-sensitive,motion,arrangements,fat,bounds,counting,ray,functions,sharirchee-keng,yap,weak,cycles,improved,randomized,convex,epsilon-nets,problems,searching,planning,segments,range,complexity,line,space,distance,union,dimensions,sequences,guibasmicha,hartmicha,point,combinatorial,triangles,location,computing,related,polyhedra,welzl,sets,applications,algorithms,incremental,davenport-schinzel,j,online,envelopes,boxes,problem,edelsbrunnerleonidas
Bruce M. Perrin,models,inference,uncertain
Matthias Hein,graph
Edward Omiecinski,data,index,association,dimensional,large,high,file,algorithm,databases,mining,rules,database
Jos¨¦ Francisco Mart¨ªnez Trinidad,algorithm
Navin Goyal,bounds,lower,noisy
Marco Patella,search,metric,complex,similarity,queries,approximate,access,spaces
Ofer Dekel,optimal,teachers,feedback,bandit,learning,regression,online
Nattiya Kanhabua,time,temporal
J. Leon Zhao,systems,management,rule,database
John M. Aronis,knowledge,background
Chu-Sing Yang,algorithm
Marie-Anne Neimat,data,distributed
Richard M. Karp,optimal,symposium,search,wigderson,optimization,bin,usa,karpmichael,linear,abstract)richard,selection,karprichard,physical,v,extended,networks,vazirani,e,fast,set,analysis,packing,karp,parallel,randomized,problems,random,abstract,branch-and-bound,computation,upfalavi,complexity,mapping,algorithm,probabilistic,combinatorial,karpeli,vaziranivijay,l,power,applications,algorithms,problemsrichard,m,massachusetts,proceedings,efficient,computing,theory,j,annual,acm,problem
David Wingate,dynamical,models,reinforcement,learning,stochastic,bayesian,infinite,predictive,value,systems
Udi Manber,tompa,complexity,decision,manbermartin
Dimitrios Gunopulos,time,search,greece,2010,gaps-range-tolerances,ecml,objects,constraints,international,aggregation,models,european,proceedings,discovery,knowledge,data,subspace,clustering,time-series,learning,australia,change,conference,networks,dimensional,december,detection,similarity,queries,streams,large,mobile,datasets,peer-to-peer,approximating,sampling,multiple,2011,subsequence,discovering,temporal,approximation,multi-dimensional,approach,high,attributes,spatio-temporal,indexing,hierarchical,sensor,athens,social,2010,support,10th,ieee,measures,series,range,retrieval,distance,anytime,identifying,september,similar,top-k,multidimensional,trajectories,framework,databases,classification,sydney,conference,mining,neighbor,algorithms,machine,matching,pkdd,incremental,efficient,mining,5-9,online,real,finding,spatiotemporal,query-by-humming,answering,nearest
David Maier,time,scheme,semantics,objects,high-performance,dynamic,complex,on-the-fly,data,object-oriented,d,future,connections,relation,display,dbms,streams,datasets,universal,forecast,manipulation,relations,aggregates,information,stream,query,dependencies,superimposed,research,acyclic,databases,relational,algebraic,directions,systems,dataspaces,tutorial,management,efficient,object,evaluation,acm,database,scientific
Jeff Edmonds,flow,optimal,time,extended,bounds,longest,directed,lower,problems,abstract,complexity,scheduling,time-space,cake,nearly
Manoranjan Dash,feature,data,clustering,selection,sampling,reduction,efficient
Li Liao,prediction,information
Christian Sommer,planar,oracles,graphs,distance
Iain Murray,mcmc,bayesian,processes,gaussian
Baoning Wu,web,spam
Zhigang Luo,semi-supervised,non-negative
Hilan Bensusan,learning
Ming Li,event,heads,metric,data,learning,sequence,extended,processing,xml,bounds,streams,strings,out-of-order,approximation,lower,distances,tree,evolutionary,information,problems,abstract,trees,recovering,complexity,query,algorithm,distance,li,kearnsming,learnability,j
Fabio Gagliardi Cozman,learning,networks,inference,probabilities,probabilistic,sets
Ming Ji,networks,heterogeneous,information,classification
Jan Schaffner,tenant,robust,in-memory,enterprise,database
Ahmed K. Elmagarmid,schema,time,video,quality,data,digital,join,periodicity,distributed,processing,control,detection,streams,queries,heterogeneous,model,updates,supporting,service,approach,server,usage-based,concurrency,services,support,privacy,record,enabling,stream,query,mapping,top-k,access,quasi,preserving,databases,relational,transaction,computing,repair,systems,joins,multidatabase,global,linkage,matching,window,management,efficient,mining,guided,database,multimedia,interbase
Dale Schuurmans,unsupervised,carlo,subspace,learning,selection,semi-supervised,bayesian,regularization,maximum,sampling,factored,entropy,convex,random,principle,latent,monte
Eyal Even-Dar,minimization,convergence,dynamics,learning,processes,cost,regret,game,markov,decision,equilibria,global,network
Arie Segev,data,tsql2,distributed,processing,views,temporal,report,databases,algorithms,workshop,management,materialized,rule,database
Effrosini Kokiopoulou,face,recognition
Tolga Bozkaya,spreadsheets
George Kollios,time,workstations,objects,aggregation,dynamic,data,index,streams,queries,mobile,multiple,subsequence,discovering,attributes,spatio-temporal,indexing,approximate,outsourced,series,range,retrieval,techniques,uncertain,spatial,multidimensional,frequent,databases,matching,management,efficient,real,spatiotemporal,authenticated
Xueqi Cheng,centroid,model,prediction,classifier
Malcolm R. K. Ryan,reinforcement,learning
Alexander Borgida,schema,knowledge,data,semantic
Yu Cao,query,optimizing
Yuval Peres,dynamics,evolving,maximum,random,trees,sets
Panagis Magdalinos,reduction,dimensionality
Weiwei Cheng,classification,learning,label,case,multilabel,ranking,classification,instance-based
Roger Wattenhofer,routing,randomized
Robin Dhamankar,transaction
Krystian Mikolajczyk,learning,multiple,kernel
Bernard Manderick,kernel
Nicholas E. Taylor,collaborative,data,sharing
Teresa Mah,mining
Seema Sundara,data,oracle8i,queries,supporting,indexing,framework,time-constrained,oracle
Lian Liu,data,reverse,bichromatic,simultaneous,neighbor,maximizing,nearest
Mark Jerrum,csps,mixing,counting,sampling,constant,markov,approximation,graphs,rapidly,complexity,algorithm,permanent,polynomial-time,graph
A. J. Feelders,data,bayesian,mining
Jorge D¨ªez,feature,learning,selection,subset
Patrick Martin,dbmss,autonomic
Hai Jin,search,web,efficient
Scott T. Leutenegger,r-trees
Vladlen Koltun,envelopes
Charles Elkan,learning,bayesian,classifiers,model,burstiness,estimates,prediction,classifier,inference,probabilities,accurate,probability,making
Nicolas Bousquet,multicut
Brian Kulis,k-means,clustering,learning,kernel,graph
Deborah L. McGuinness,data,web
Danai Koutra,fast,large,graphs,mining
Elisa Quintarelli,data,association,xml,rules
Prabhu Ram,transactions,distributed
Hannaneh Hajishirzi,soccer
Takahira Yamaguchi,learning,medical,support,interestingness,measures,method,evaluation,rule
Davood Rafiei,data,web,queries,historical,retrieval,efficiently,efficient
Maarten van Someren,learning,vessel,trajectories
Yoshinobu Kawahara,causal,data,direct,time-series,detection,change-point,acyclic
Prasanna Ganesan,self-tuning,indexes,routing,peer-to-peer,p2p,systems
Marcel Holsheimer,data,mining
ChengXiang Zhai,collaborative,sentiment,search,patterns,models,aspect,data,modeling,mixture,text,automatic,extraction,weblogs,opinions,model,analysis,approach,graphs,topic,information,theme,framework,wrapping,context-aware,mining,generating
Maurizio Rafanelli,data,olap,aggregate,querying,operators
Niels Olof Bouvin,open
Philippe Smets,transferable,belief,model,evidential,functions,reasoning,default
Matthias Bender,search,web,p2p,social,ranking
Chengkai Li,optimization,ranksql,xml,queries,supporting,ranking,relational
Theodore Dalamagas,data,clustering,xml,queries
Ludovic Denoyer,reinforcement,learning,networks,labeling,classification
Wing-Kai Hon,framework,compressed
Dong Li,networks,social,link
Linan Jiang,access
Ka Wong Chong,time
Anwitaman Datta,data-oriented,distributed,overlay
Mark Manasse,web,pages
Bahman Bahmani,pagerank,fast,personalized,mapreduce,graph,order
Arkady B. Zaslavsky,data,mobile,visualization,mining
Zhongfeng Li,land,assessment
Keith Henderson,large,graphs,structural,mining
Idit Keidar,dust,text,urls,different,similar,crawl
Shalom Tsur,data,logic,model,language,database,rules
Indrajit Bhattacharya,clustering,entity,model,dirichlet,latent,resolution
Bruno Cr¨¦milleux,patterns,pattern,constraint-based,mining
Dong Xu,domain,learning,adaptation
Jutta A. M¨¹lle,mechanism,event/trigger
Costas Courcoubetis,programscostas,probabilistic,yannakakis
Jing He,clustering
Julien Mairal,learning,sparse,dictionary
Bo Xu,objects,moving,mobile,tracking,databases
Jing Li,brain,connectivity,sparse,alzheimer's,study,disease
Denis A. Nicole,data,xml,sql/med,scientific
Tomoyuki Nanno,generation,document,rss,automatic,html2rss,analysis,feed,html,structure
Arpita Ghosh,advertising,externalities,web,auctions,social,endogenous,online
Mingji Xia,boolean,domain,holant,problems,dichotomy,holographic,algorithms
Andrea Tagarelli,data,ensembles,clustering,projective,xml,approach,uncertain
Richard Vdovjak,web,engineering,semantic,information,systems,presentation
Olga De Troyer,web,design,conceptual
Qian Wan,products
Zhan-Hong Shi,intuitionistic,fuzzy,sets
Wolf Siberski,networks,routing,peer-to-peer,schema-based
Anil T. Ahuja,3d,segmentation
Roberto Esposito,carlo,ensemble,classification,monte
Daan Fierens,learning,probabilistic
Jeffrey D. Ullman,flow,symposium,opportunities,map-reduce,lr(k,ahojeffrey,dynamic,data,usa,g,mediation,v,future,d,extended,transitive,recursive,queries,large,parallel,memory,tsimmis,pruning,report,information,logical,closure,query,complexity,szymanskijeffrey,achievements,equivalence,dependencies,o,research,acyclic,databases,relational,schemescatriel,computing,sets,ullman,joins,implication,efficiently,class,expressions,yannakakis,proceedings,efficient,computing,mining,california,theory,evaluation,ullmanmihalis,finding,answering,annual,acm,optimizing,rules,database
Bohdana Ratitch,reinforcement,learning
Hui Yang,patterns,data,modeling,electric,simulation,multiple,unit,spatio-temporal,generalized,mining,scientific
Toshiyuki Amagasa,xml
Ken-ichi Kawarabayashi,tree-width,4-edge-connected,time,decomposition,planar,number,shorter,list-coloring,classes,linear,decomposition,minor,half,disjoint,odd,meets,packing,graphs,cycles,surface,integral,theorem,bounded,tractable,proof,algorithm,simpler,approximation,structural,algorithms,cycle,property,minor-closed,parity,theory,paths,graph,finding,fixed-parameter,nearly,problem,genus,algorithmic,h-minor-free,coloring
Srikanth Bellamkonda,spreadsheets,oracle
Richard Kirkby,trees
Ya Zhang,search,web,ranking
Rebecca N. Wright,data,differentially,learning,distributed,privacy-preserving,bayesian,partitioned,estimator,private,network,graph
Antonios Deligiannakis,aggregation,data,geometric,join,distributed,networks,index,streams,queries,historical,sensor,information,outliers,compressed
Nic Wilson,influence,diagrams
Jianzhong Li,semantics,structured,data,pattern,subgraphs,multi-join,distributed,processing,editing,xml,queries,large,parallel,certain,graphs,indexing,p2p,compression,searching,record,query,probabilistic,uncertain,frequent,master,databases,method,algorithms,systems,matching,incremental,efficient,graph,finding,rules,subgraph,fixes
Jean-Yves Audibert,estimation,bandits
Flavius Frasincar,web,engineering,semantic,information,systems,hera,presentation
Vassilis Athitsos,subsequence,retrieval,matching
Zhen Xiao,content,delivery,implications
Fr¨¦d¨¦ric Moal,relational,mining
Yu Liu,algorithm,systems
Julien Cervelle,automata
Ping Wu,skyline
Sue Whitesides,robot
Bj?rn Bringmann,patterns,tree,mining,graph
James Ford,ratings
?zg¨¹r Ulusoy,video,query,databases
Wensi Xi,objects,web,analysis,link,algorithm,interrelated
Norm Ferns,metrics,processes,markov,decision,state
Yung-Sheng Chen,information
Carsten Andreas Gerlhof,bases,object
Satoshi Oyama,search,structures,web,learning
Santhosh Pathical,feature,ensembles,random,subsample
Barna Saha,dynamic,minimum,clustering,approach,tree,ranking,algorithm,probabilistic,unified,databases,cut,graph
Ralph Krieger,time,search,data,subspace,clustering,dimensional,similarity,density,high,indexing,series,efficient,mining
Dieter Fensel,web,semantic,conceptual
Donald Henson,cancer,approach,patients
Ivan T. Bowman,semantic,query,prefetching
Emanuele Viola,circuits,bounds,hardness,lower
Vladislav Shkapenyuk,time,monitoring,high-performance,data,qpipe,gigascope,distributed,streams,query-aware,stream,partitioning,systems,network,database,massive
Till Tantau,theorems
Anne Laurent,mining
Vandana Pursnani Janeja,neighborhood,discovery,scan,window
Yue Zhuge,warehouse,view,data,maintenance,prototype,creation,whips,warehousing
Henrique Andrade,processing,stream
Dan Boneh,web,identity,browser,encryption,applications
Stratos Papadomanolakis,replay,query,design,efficient,oracle,database
Violetta Lonati,models,pattern
Houman Alborzi,networks,spatial
Amit Madaan,summarization,framework,classification,concept
Grzegorz Rozenberg,extended,languages,engelfrietgrzegorz,rozenberg,ehrenfeuchtgrzegorz,systems
Kun-Shu Huang,omni,control,wheels,spherical,robot,driven
Amit Kumar,flow,time,steiner,simple,multicommodity,clustering,networks,flow-time,streams,weighted,approximation,minimizing,algorithm,augmentation,constant-factor,design,k-means,network,resource,problem,average
Jing-Ru Wu,province,input-output,analysis,industry,hebei,development,dea,efficiency,evaluation
Jos¨¦ Carlos Ferreira da Rocha,networks,inference,probabilities,sets
Kemafor Anyanwu,web,rdf,queries,semantic,associations,ranking,databases,cloud,graph
Naohiro Matsumura,communities
Tapio Elomaa,optimal,european,data,finland,2002,numerical,continuous,decision,algorithms,proceedings,helsinki,august,19-23,discretization,error
Haytham Elghazel,feature,learning
Nick Koudas,spider,optimal,time,search,ad-hoc,objects,data,streaming,join,selection,pattern,string,blogosphere,processing,text,maintenance,indexes,xml,size,similarity,streams,queries,fast,estimation,set,analysis,integration,performance,real-time,twig,multiple,updates,meta-data,approximation,approach,high,selectivity,indexing,hierarchical,tree,approximate,predicates,flexible,querying,measures,histograms,series,stream,range,query,retrieval,techniques,distance,anytime,construction,top-k,spatial,joins,index-based,databases,relational,improving,ranked,twitter,results,algorithms,joins,tutorial,aggregations,blogscope,matching,match,efficient,mining,online,evaluation,answering,database,rdbms,massive,identification
Neel Sundaresan,search,e-commerce,queries,approach,buzz-based,algorithms,marketplace
Nipun Agarwal,oracle8i,xml,indexing,framework,oracle
Albrecht Schmidt 0002,data,xml,benchmark,management
Martin Grohe,definability,parameterized,subgraphs,bounds,queries,lower,excluded,query,complexity,constraint,databases,topological,evaluation
Talel Abdessalem,structured,data,web,extraction
Hava T. Siegelmann,networks,neural,power
Dennis R. McCarthy,active
Selina Chu,time,series
Yuval Emek,spanning,approximating,graphs,trees
Andrew Eisenberg,sql/xml,look,standards,early,java,sql,sql,xquery
Asaf Levin,improved,matching
Giovanni Vigna,malicious,detection
Shuyang Lin,discovery,review,pattern,detection,spam
Jianchun Fan,autonomous,processing,incomplete,query,databases
Elad Hazan,optimization,linear,learning,regret,approximate,method,algorithms,efficient,online
Zengchang Qin,image
David Gondek,clustering,non-redundant
Pierre Gan?arski,collaborative,clustering
Zhengli Huang,data,privacy-preserving,response,randomized,schemes,mining
Maria Minkoff,steiner,approximation,algorithms
Kurt Rothermel,nested,transactions,recovery
Elliot Anshelevich,stability,design,network
Catherine S. Greenhill,extended,counting,abstract,graph
Manik Varma,learning,multiple,multi-label,kernel
Jianmin Wang 0001,data,learning,approach,transfer
Alexander A. Razborov,bounds,proofs,propositional,calculus,lower,complexity
Mich¨¨le Cart,distributed,systems,database
Maybin K. Muyeba,attribute-oriented,induction,data,mining,rule
Keke Chen,data,clustering,detecting,categorical,streams,structure,visual,perturbation
Lilyana Mihalkova,data,learning,logic
Christian A. Lang,increasing,index,buffer-locality,multiple,scans,high-dimensional,placement,database
Reuven Kashi,analyzing,generation,quantitative
Dawit Yimam Seid,queries
Angelika Reiser,data,p2p
Martin Grund,engine,processing,memory,main,hyrise,databases,hybrid,storage
Martin J. Strauss,sparse
Yehuda Koren,collaborative,data,modeling,proximity,filtering,recommender
Math?us Dejori,bayesian
Nir Shavit,concurrent,wait-free,shavit,extended,networks,computability,theorem,herlihynir,algorithms
Daniele Braga,clip,data,xqbe,web,multi-domain,xml,queries,example,visual,c-sparql,querying,query,environment,xquery
Pinar Heggernes,minimal,interval
Paul M. Aoki,data,distributed,mariposa
Jin Song Dong,web,approach
Michael A. Olson,postgres
Maxim Buzdalov,reinforcement,learning,choosing,fitness
Quang Hieu Vu,processing,networks,peer-to-peer,indexing,tree,structure,adaptive,query,framework
Linqi Liu,db2,universal,query,database
Daniel J. Abadi,data,execution,web,distributed,processing,networks,dbms,partitioned,semantic,memory,main,sensor,stream,databases,systems,column-oriented,aurora,management,efficient,scalable,database,architectural
Raquel Urtasun,models,variable,latent,gaussian
Hisashi Kashima,ratio,kernels,reinforcement,data,direct,learning,semi-supervised,detection,fast,density,estimation,prediction,graphs,link,algorithm,return,kernel,method,algorithms,systems,graph
Costin Barbu,boosting
Alexander G. Gray,nonparametric,time,search,faster,learning,stochastic,fast,density,estimation,trees,kernel,algorithms
Hyun Jin Moon,schema,prism,evolution,evolving,schemas,querying,multitenant,databases,cloud,database
Randy H. Katz,vlsi,modeling,computer-aided,design,management,database
Nigel Ellis,server,sql,microsoft
Michel Scholl,data,web,query,relational,systems
Guizhen Yang,data,extraction,semistructured,sources
Toshihiko Yamasaki,classification
Otfried Schwarzkopf,convex
Riccardo Pucella,logic,evidence,reasoning
Jo?o B. Rocha-Junior,processing,queries,top-k,spatial,efficient
Krithi Ramamritham,india,2011,monitoring,consistency,international,wide,28,content,disseminating,dynamic,data,handling,caching,dissemination,web,assignment,1,world,distributed,bombay,march,conference,networks,control,maintenance,protocols,environments,detection,active,queries,www,performance,real-time,web,2011,april,extended,approach,coherency,respond,iit,concurrency,topic,information,continuous,support,query,emergent,research,databases,20th,enblogue,transaction,acceleration,applications,systems,semantics-based,proceedings,efficient,solution,online,evaluation,hyderabad,scalable,database,personalization
Le Li,data,ensemble,double,structure,algorithm,uncertain,classification,self-organizing
Leonard M. Adleman,manders,adlemankenneth,abstract)leonard,computational,finite,extended,self-assembly,fieldsleonard,problems,decision,abstract)leonard,polynomials,l,m
Dan Vodislav,xml,large,repository,views,scale
Laurent Dayn¨¨s,locking
Mauro Sozio,graphs
Philip D. MacKenzie,protocols,expected,backoff,resolution,contention
Saikat Mukherjee,data,web,extraction,semantic,sources,mining
Anthony B. O'Hare,ai/db,systems
Jun Yang 0001,warehouse,monitoring,view,data,processing,networks,text,maintenance,xml,extraction,evolving,queries,large-scale,sampling-based,views,temporal,approach,indexing,aggregates,sensor,information,continuous,computation,query,statistical,top-k,publish/subscribe,energy-efficient,sources,systems,incremental,efficient,scalable,optimizing,wide-area
Jun Yang 0003,search,data
Andr¨¦ Nies,functions
Carlos Guestrin,reinforcement,data,learning,distributed,nonmyopic,exploration,networks,large,parallel,factored,approach,inference,hierarchical,sensor,information,near-optimal,probabilistic,robust,framework,model-based,machine,graphlab,gaussian,mdps,maps
Efim B. Kinber,limited,data,intrinsic,learning,languages,language,complexity,mind,texts,positive,degrees,concepts
Eli Shamir,z,shamir
Ivan Damg?rd,multiparty
Tsuyoshi Id¨¦,learning,detection,change-point,anomaly,systems
Hei Chan,bayesian,network
Jianhua Feng,type-ahead,search,engine,constraints,data,documents,join,trie-based,string,entity,edit-distance,xml,extraction,similarity,queries,fuzzy,edit,approximate,query,effective,distance,framework,relational,method,partition-based,algorithms,joins,efficient,mining,interactive,tastier,keyword,trie-join
Amit Marathe,spider,flexible,databases,matching
Chang-Dong Wang,clustering,kernel-based
